user_id,query,domain,description,engine,position,emails,phones,dateOfSearch
1,изготовитель этикетка,https://belsticker.by,"Производство этикеток, стикеров, товарных ярлыков производится только из качественных, безопасных и сертифицированных материалов. Наша продукция легко клеится и ...",google,999,"['igor@belsticker.by', 'info@belsticker.by', 'olga@belsticker.by']","['+375296389616', '+375296952954', '+375445420485']",04-09-2025 10:30:13
1,изготовитель этикетка,https://molniya.by,"Мощность нашего производства – изготовление более двух миллионов этикеток в день, изготовление этикеток любой сложности, изготовление заказа за 24 часа. В ...",google,999,"['231331@tut.by', '3455ffeaa51d45e1814ac3e07c1ce079@prom-errors.evo.run', 'support@deal.by', 'torgreestr@minsk.gov.by']","['+375172180298', '+375173181089', '+375173889484', '+375294911911', '+375296231331', '+375296531331', '+375339135865']",04-09-2025 10:30:13
1,изготовитель этикетка,https://www.etiketkin.by,"При заказе от 10 000 этикеток мы предлагаем любой материал для тканевой этикетки на выбор из ниже перечисленных: сатин, полиэстер, нейлон. Мы предлагаем ...",google,999,['info@etiketkin.by'],['+375333456666'],04-09-2025 10:30:13
1,изготовитель этикетка,https://flex-n-roll.pro,"Мы освоили производство чистой LinerLess этикетки для ритейла, а также этикетки Linerless с печатью. Преимущества Linerless этикетки: 1) Оптимизация затрат на ...",google,999,['sales@flex-n-roll.com'],"['+375175910316', '+375296327848']",04-09-2025 10:30:13
1,изготовитель этикетка,https://photovostok.com,"Онлайн-заказ на производство этикеток, наклеек, стикеров.",google,999,['foto493412@yandex.ru'],"['+375297393412', '+79999999999']",04-09-2025 10:30:13
1,изготовитель этикетка,https://www.gala-poly.by,"Мы производим этикетки и рекламную-сувенирную продукцию недорого и в срок. Любые объемы заказов, известные заказчики. Индивидуальный подход к каждому ...",google,999,['info@gala-poly.com'],['+375298285555'],04-09-2025 10:30:13
1,изготовитель этикетка,https://gsmpack.by,"Мы рады предложить вам разработку и изготовление самоклеющихся этикеток, которые производятся на собственной базе и в самые кратчайшие сроки.",google,999,"['evmenov@gsmpack.by', 'gsm_pack@tut.by', 'mail@gsmpack.by', 'rybak571@mail.ru', 'valera@gsmpack.by', 'vika@gsmpack.by']","['+375172878515', '+375295172598', '+375296111058', '+375296240199', '+375297019069', '+375333884598']",04-09-2025 10:30:13
1,изготовитель этикетка,https://artdruk.by,Цена производства зависит от планируемого тиража этикеток и типа используемого материала. При отсутствии готовых макетов наклеек дизайнеры компании подготовят ...,google,999,"['3455ffeaa51d45e1814ac3e07c1ce079@prom-errors.evo.run', 'asdruk.by@gmail.com', 'support@deal.by']","['+375173889484', '+375294911911', '+375297537112', '+375447262625']",04-09-2025 10:30:13
1,изготовитель этикетка,https://www.24print.by,Особо актуальным методом изготовления этикеток на бутылки считается рулонная печать. Она позволяет осуществлять выпуск наклеек в больших объемах. При этом ...,google,999,"['atletyk@mail.ru', 'info@24print.by']","['+375173276191', '+375291233535', '+375296102424', '+375296602424']",04-09-2025 10:30:13
1,изготовитель этикетка,https://nakleiki.by,"Печать наклеек, стикеров, самоклеящиеся этикетки любой сложности | Производство этикетки | Флексопечать и рулонная упаковка в Минске, Москве, ...",google,999,['info@nakleiki.by'],['+375447990980'],04-09-2025 10:30:13
1,изготовитель этикетка,https://metallofoto.by,"Производство наклеек и этикеток. Флексографская печать. Объёмные стикеры, этикетки, бейджи. собственное производство. Металлические таблички, шильды, сувениры.",google,999,['market@metallofoto.by'],"['+375173570913', '+375173754138']",04-09-2025 10:30:13
1,изготовитель этикетка,https://pl-shop.by,"Jan 5, 2019 ... рекламирует товар;; информирует покупателя о составе, свойствах, компании-изготовителе продукта;; несет эстетическую ценность. Задачи этикетки:.",google,999,['info@pl-shop.by'],"['+375173969919', '+375296597655', '+375297680334']",04-09-2025 10:30:13
1,изготовитель этикетка,https://bumcom.by,"Этикетки самоклеящиеся в листах ; Бренд. ProMega label. Staff ; Формат. A4 ; Плотность бумаги. 70 г/м2 ; Размер фрагмента. 103,7 х 35 мм 105 х 148,5 мм 105 х 37 мм",google,999,['info@bumcom.by'],"['+375173882045', '+375173882046', '+375297620808', '+375447620808']",04-09-2025 10:30:13
1,изготовитель этикетка,https://comint.by,Печать самоклеящихся этикеток в рулонах любой формы и размера на заказ ✓Самоклеящиеся жёлтые этикетки производство ✓Разработка макета ☎+375(29)392-90-04.,google,999,['zakaz@comint.by'],"['+375173740024', '+375293929004']",04-09-2025 10:30:13
1,изготовитель этикетка,https://etiketka.com.by,Мы предлагаем · Чековая лента · Самоклеящаяся этикетка · Этикет-лента для маркировочных пистолетов · Этикет-пистолеты · Флексопечать печать на бумаге и пленке.,google,999,"['anna_vasilenko@ntsretail.by', 'ntspoligrafia@mail.ru']","['+375173171533', '+375232246244', '+375234065189', '+375296109157', '+375445359125', '+375447774014']",04-09-2025 10:30:13
1,изготовитель этикетка,https://www.77labels.com,"экономия до 20% Ваших денег (собственное производство). ОПТОВАЯ ПРОДАЖА САМОКЛЕЯЩИХСЯ ЭТИКЕТОК ECO, TOP, ПЛГ, ПП. от 2 до 14 дней на производство и доставку ...",google,999,['sale@77labels.com'],['+74953205593'],04-09-2025 10:30:13
1,изготовитель этикетка,https://rogvolod.by,"При изготовлении этикеток ЭКО (ECO) задействуют белую, не содержащую древесину бумагу, которую специально обрабатывают термочувствительным покрытием.",google,999,"['3455ffeaa51d45e1814ac3e07c1ce079@prom-errors.evo.run', 'rogvolod555@gmail.com', 'support@deal.by']","['+375173889484', '+375293746477', '+375294911911', '+375447779600']",04-09-2025 10:30:13
1,изготовитель этикетка,https://delinit.by,"Sep 27, 2023 ... Специальные пленки серии tesa 6930 от компании Tesa (Германия) представляют собой двухслойный акриловый материал, который предназначен для ...",google,999,['info@delinit.by'],"['+375172270100', '+375297777122']",04-09-2025 10:30:13
1,изготовитель этикетка,https://kommunarka.by,"Для изготовления этикеток используется бумага этикеточная мелованная плотностью 80 г/м2 (невлагостойкая), типа ""Каубилпринт"". Этикетка обязательно должна быть ...",google,999,"['office@kommunarka.by', 'press-sekretyar@kommunarka.by']",['+375172386314'],04-09-2025 10:30:13
1,изготовитель этикетка,https://mproduct.by,Высокобарьерная упаковка для пищевых продуктов Еще одним направлением деятельности компании является производство высокобарьерной упаковки для… Cамоклеющаяся ...,google,999,"['koshkalda@mproduct.by', 'sales@mproduct.by']","['+375172759899', '+375291345512', '+375296477910']",04-09-2025 10:30:13
1,изготовитель этикетка,https://labelsshop.by,"О нас · Производство инновационных этикеток (этикетки с функцией дополненной реальности, термохромные этикетки, LINERLESS-этикетки, гибридные этикетки) ...",google,999,"['3455ffeaa51d45e1814ac3e07c1ce079@prom-errors.evo.run', 'label@flex-n-roll.com', 'support@deal.by']","['+375173889484', '+375294911911', '+375295055753', '+375296676253']",04-09-2025 10:30:13
1,изготовитель этикетка,https://logowest.by,Изготовление этикеток и лейблов для одежды · тканевые и жаккардовые этикетки для одежды; · картонные и бумажные бирки и ярлыки; · пластиковые пломбы (подвески ...,google,999,['logo_brest@mail.ru'],"['+375162933979', '+375162933989', '+375162933999', '+375292173272', '+375296214351']",04-09-2025 10:30:13
1,изготовитель этикетка,https://belkassa.by,Надёжный и удобный ручной аппликатор для ценников - двухстрочный этикет-пистолет Motex MX 2616. Произведён на заводе Motex Products Co. в Южной Корее. Эта ...,google,999,['belkassa@tut.by'],"['+375173956555', '+375212616555', '+375293536555', '+375296376555', '+375297156555', '+375333435355']",04-09-2025 10:30:13
1,изготовитель этикетка,https://www.printest.by,Группа компаний «Принтэст» специализируется на изготовлениек картоной упаковки офсетной печатью - более 20 лет на рынке типографий в Минске.,google,999,['printest@mail.ru'],['+375175112644'],04-09-2025 10:30:13
1,изготовитель этикетка,https://www.belarusinfo.by,"У нас вы найдете описания деятельности, адреса, телефоны, схемы проезда и официальные сайты компаний, которые предлагают услуги и товары в разделе производители ...",google,999,['maloritakosk@yandex.ru'],"['+375165120163', '+375165120707', '+375165120717', '+375173733417', '+375173740510', '+375173743400', '+375173743411', '+375173773300', '+375293213300']",04-09-2025 10:30:13
1,изготовитель этикетка,https://color-print.by,производитель товара (логотип и реквизиты фирмы);; серий/порядковый номер;; дата изготовления. Гарантийные наклейки и этикетки выполняют следующие функции:.,google,999,"['3455ffeaa51d45e1814ac3e07c1ce079@prom-errors.evo.run', 'info@color-print.by', 'support@deal.by']","['+375154606044', '+375154606055', '+375173889484', '+375292900606', '+375293300606', '+375293302424', '+375294911911', '+375441231300']",04-09-2025 10:30:13
1,изготовитель этикетка,https://belalfaplus.by,Заказать этикетки самоклеящаяся с логотипом оптом у производителя БелАльфаПлюс. Оптовые предложения. Сертификат качества. Подробности на сайте.,google,999,['belalfaplus@gmail.com'],"['+375291410074', '+375291450038', '+375291450073']",04-09-2025 10:30:13
1,изготовитель этикетка,https://www.reglament.by,"Feb 23, 2018 ... ООО «Сертификат Тех Плюс» осуществляет производство и реализацию этикеточной продукции (этикетки самоклеящиеся, офсетная печать) по образцам ...",google,999,['expert@reglament.by'],"['+16034292999', '+375173001080', '+375257448822', '+375297448822', '+375447448822', '+48502940619', '+77772165000', '+79203234030']",04-09-2025 10:30:13
1,изготовитель этикетка,https://design-pack.biz,Производитель упаковки в Беларуси - компания «Арго-Графикс». Услуги по изготовлению упаковок и этикеток. Информация о компании.,google,999,['info@design-pack.biz'],"['+375173367051', '+375296817788', '+375336817788']",04-09-2025 10:30:13
1,изготовитель этикетка,https://vial.by,"Данный вид этикеток лучше не использовать на товарах, которым необходима длительная транспортировка. Наша компания является производителем этикетки из ...",google,999,"['brest@vial.by', 'ecr@ecr.by', 'gomel@vial.by', 'grodno@vial.by', 'info@vial.by', 'mogilev@vial.by', 'vitebsk@vial.by']","['+375152603000', '+375162230888', '+375173880134', '+375212609609', '+375222733337', '+375232340000', '+375293810134', '+375295105555', '+375295555439', '+375295755557', '+375298888325', '+375333333016', '+375333333350', '+375333333358']",04-09-2025 10:30:13
