user_id,query,domain,description,engine,position,emails,phones,dateOfSearch
3,мебель купить,https://miol-mebel.by,Огромный выбор мебели от лучших бренд-производителей в интернет-магазине Miol-mebel.by по самым выгодным ценам. Гарантия качества. У нас можно купить мебель ...,google,999,['info@miol-mebel.by'],"['+375236300147', '+375291338899', '+375292114053', '+375292114788']",11-09-2025 23:07:56
3,мебель купить,https://www.domovoy.by,В интернет-магазине Домовой можно купить мягкую и корпусную мебель в Минске недорого. Вкусные цены. Беспроцентная рассрочка. Доставка по всей Беларуси.,google,999,['info@domovoy.by'],"['+375173034936', '+375175114852', '+375175128395', '+375222736214', '+375222736593', '+375296788262']",11-09-2025 23:07:56
3,мебель купить,https://ami.by,Стулья · Диваны · Консоли (столы туалетные) · Столы классические · Кресла · Банкетки классические · Чайные столики · Мебельная классика · Где купить · Акции ...,google,999,"['antonovich@laguna.by', 'credit@laguna.by', 'export@laguna.by', 'info@laguna.by', 'vp@laguna.by']","['+375163402907', '+375163424289', '+375163425300', '+375163425411', '+375163456181', '+375163501461', '+375291995878', '+375293153364', '+375293651567', '+375333334042', '+375333334291', '+375333707096', '+375333707164', '+375333707288', '+375333707694', '+375333707718', '+375336044376', '+375336602572', '+375336603420', '+375445427323', '+375445535209', '+375445680827', '+375445886714', '+375445997629', '+375447330728']",11-09-2025 23:07:56
3,мебель купить,https://www.anrex.by,"Все коллекции мебели ANREX . Актуальный каталог мебели с фото и ценами, адреса магазинов. Идеи и вдохновения для обустройства дома!",google,999,"['anrex-ekb@mail.ru', 'anrex.orel@mail.ru', 'anrex26@mail.ru', 'anrex@anrex.info', 'anrexsibir@mail.ru', 'brw_samara2009@mail.ru', 'dobromebel-manager@mail.ru', 'galoksdv@mail.ru', 'ideamebel@gmail.com', 'info@anrex.by', 'marketing@anrex.by', 'marketing_dir@eml.kz', 'moscow@anrex.info', 'reclamation@anrex.by', 's.kirillov@anrex.info', 'sales@anrex.by', 'supply@anrex.by']","['+375162301707', '+375162301710', '+375162301712', '+375162301713', '+375292331295', '+375296104433', '+375333512599', '+3758003331976', '+73432718100', '+73433010380', '+73832143784', '+74950094321', '+77051299105', '+77772224566', '+78005553017', '+79090215429', '+79139284156', '+79787427761', '+79787427763', '+79851279220']",11-09-2025 23:07:56
3,мебель купить,https://mnm.by,Самый полный каталог мебели фабрики «Дестайлмебель» с фото и ценами. Доставка по всей Республики Беларусь. Сборка и подъем на этаж.,google,999,['nestandartminsk@mail.ru'],"['+375296270140', '+375336270140', '+375447997388']",11-09-2025 23:07:56
3,мебель купить,https://halmar.by,Мебель Halmar по отличным ценам в нашем каталоге. Большой выбор качественной мебели для дома на Halmar.by. Выгодные предложения. Акции и Скидки!,google,999,['zakaz@mebelart.by'],"['+375172937456', '+375172946373', '+375173270230', '+375173274582', '+375293899060']",11-09-2025 23:07:56
3,мебель купить,https://shop-belux.by,"Компания Белюкс - первый производитель мебели для ванных комнат в Беларуси. За это время мы собрали команду профессионалов, отработали современные технологии, ...",google,999,['info@belux.by'],"['+375173260053', '+375296023202', '+375336935486', '+375445014801']",11-09-2025 23:07:56
3,мебель купить,https://craftmebel.by,Мягкая мебель от производителя Крафт мебель по оптовым ценам с доставкой по Беларуси. Низкие цены и большой ассортимент на выгодных условиях.,google,999,['info@craftmebel.by'],"['+375293757090', '+375333757090']",11-09-2025 23:07:56
3,мебель купить,https://mebio.by,"Заказывайте Стендмебель в интернет-магазине mebio.by! Выгодные цены, гарантия, доставка по всей Беларуси!",google,999,['info@mebio.by'],"['+375336575971', '+375445254369', '+375447656501']",11-09-2025 23:07:56
3,мебель купить,https://standart-mebel.by,Купить недорогую гостиную мебель в Минске в интернет-магазине мебели⚡ Широкий ассортимент современной мебели для гостиной с гарантией ⚡Оперативная доставка ...,google,999,['zakaz.standart-mebel.by@yandex.by'],['+375333784937'],11-09-2025 23:07:56
3,мебель купить,https://pinskdrev.by,Купить комплект мягкой мебели диван и кресло в Минске. ⭐ Набор мягкой мебели в гостиную от Пинскдрев! ✔️ Цены и фото в каталоге.,google,999,['question@pinskdrev.by'],"['+375175516200', '+375296055757', '+375298055757', '+375447507460', '+375447510661']",11-09-2025 23:07:56
3,мебель купить,https://vitgarden.by,Мебель из базальта. Все · Подвесные кресла · Аксессуары · Матрасы · Садовые кресла и стулья · Стойки · Столы · 0% · Подвесное кресло Bios Hide.,google,999,['info@vitgarden.ru'],"['+375162484593', '+375445449999']",11-09-2025 23:07:56
3,мебель купить,https://bestmebelshop.by,"Производство и продажа мебели в Витебске: комоды, тумбы, шкафы, столы, кухонные гарнитуры, кровати, спальни, офисная мебель, диваны и кресла.",google,999,['sale@bestmebelshop.ru'],['+375257535704'],11-09-2025 23:07:56
